ANO,CODIGO DEPARTAMENTO,DEPARTAMENTO,MUNICIPIO,GRUPO POBLACIONAL,BIOLOGICO,META,DOSIS APLICADAS,COBERTURA,TIPO DOSIS,REGION
2016,52.0,NARIÑO,,RECIÉN NACIDO HASTA 11 MESES,BCG,21219,19170.0,90.3,Dosis Unica,PACIFICO
2016,54.0,NORTE DE SANTANDER,,RECIÉN NACIDO HASTA 11 MESES,BCG,23877,21100.0,88.4,Dosis Unica,ANDINA
2016,86.0,PUTUMAYO,,RECIÉN NACIDO HASTA 11 MESES,BCG,5310,4139.0,77.9,Dosis Unica,AMAZONIA
2016,63.0,QUINDIO,,RECIÉN NACIDO HASTA 11 MESES,BCG,5813,6086.0,104.7,Dosis Unica,ANDINA
2016,66.0,RISARALDA,,RECIÉN NACIDO HASTA 11 MESES,BCG,11180,11320.0,101.3,Dosis Unica,ANDINA
2016,88.0,SAN ANDRES ISLA,,RECIÉN NACIDO HASTA 11 MESES,BCG,919,835.0,90.9,Dosis Unica,CARIBE
2016,68.0,SANTANDER,,RECIÉN NACIDO HASTA 11 MESES,BCG,33313,27003.0,81.1,Dosis Unica,ANDINA
2016,70.0,SUCRE,,RECIÉN NACIDO HASTA 11 MESES,BCG,16298,13778.0,84.5,Dosis Unica,CARIBE
2016,73.0,TOLIMA,,RECIÉN NACIDO HASTA 11 MESES,BCG,19332,16056.0,83.1,Dosis Unica,ANDINA
2016,76.0,VALLE DEL CAUCA,,RECIÉN NACIDO HASTA 11 MESES,BCG,58592,50417.0,86.0,Dosis Unica,PACIFICO
2016,76109.0,BUENAVENTURA,,RECIÉN NACIDO HASTA 11 MESES,BCG,6419,4707.0,73.3,Dosis Unica,PACIFICO
2016,97.0,VAUPES,,RECIÉN NACIDO HASTA 11 MESES,BCG,861,748.0,86.9,Dosis Unica,AMAZONIA
2016,99.0,VICHADA,,RECIÉN NACIDO HASTA 11 MESES,BCG,1718,1286.0,74.9,Dosis Unica,LLANOS
2016,91.0,AMAZONAS,,RECIÉN NACIDO,HB,1802,1368.0,75.9,D. Unica,AMAZONIA
2016,5.0,ANTIOQUIA,,RECIÉN NACIDO,HB,78411,74126.0,94.5,D. Unica,ANDINA
2016,81.0,ARAUCA,,RECIÉN NACIDO,HB,4272,4331.0,101.4,D. Unica,LLANOS
2016,8.0,ATLANTICO,,RECIÉN NACIDO,HB,20672,18857.0,91.2,D. Unica,CARIBE
2016,8001.0,BARRANQUILLA,,RECIÉN NACIDO,HB,21907,21851.0,99.7,D. Unica,CARIBE
2016,11.0,BOGOTA D.C.,,RECIÉN NACIDO,HB,105191,112126.0,106.6,D. Unica,ANDINA
2016,13.0,BOLIVAR,,RECIÉN NACIDO,HB,22708,10915.0,48.1,D. Unica,CARIBE
2016,13001.0,CARTAGENA,,RECIÉN NACIDO,HB,19368,19034.0,98.3,D. Unica,CARIBE
2016,15.0,BOYACA,,RECIÉN NACIDO,HB,16432,15461.0,94.1,D. Unica,ANDINA
2016,17.0,CALDAS,,RECIÉN NACIDO,HB,10276,9726.0,94.6,D. Unica,ANDINA
2016,18.0,CAQUETA,,RECIÉN NACIDO,HB,8825,7004.0,79.4,D. Unica,AMAZONIA
2016,85.0,CASANARE,,RECIÉN NACIDO,HB,7580,6278.0,82.8,D. Unica,LLANOS
2016,19.0,CAUCA,,RECIÉN NACIDO,HB,22448,16671.0,74.3,D. Unica,PACIFICO
2016,20.0,CESAR,,RECIÉN NACIDO,HB,23728,20021.0,84.4,D. Unica,CARIBE
2016,27.0,CHOCO,,RECIÉN NACIDO,HB,10908,6782.0,62.2,D. Unica,PACIFICO
2016,23.0,CORDOBA,,RECIÉN NACIDO,HB,32530,23565.0,72.4,D. Unica,CARIBE
2016,25.0,CUNDINAMARCA,,RECIÉN NACIDO,HB,37799,18396.0,48.7,D. Unica,ANDINA
2016,94.0,GUAINIA,,RECIÉN NACIDO,HB,781,776.0,99.4,D. Unica,AMAZONIA
2016,95.0,GUAVIARE,,RECIÉN NACIDO,HB,1398,1181.0,84.5,D. Unica,AMAZONIA
2016,41.0,HUILA,,RECIÉN NACIDO,HB,20719,19905.0,96.1,D. Unica,ANDINA
2016,44.0,LA GUAJIRA,,RECIÉN NACIDO,HB,20984,16498.0,78.6,D. Unica,CARIBE
2016,47.0,MAGDALENA,,RECIÉN NACIDO,HB,17776,13076.0,73.6,D. Unica,CARIBE
2016,47001.0,SANTA MARTA,,RECIÉN NACIDO,HB,9061,9224.0,101.8,D. Unica,CARIBE
2016,50.0,META,,RECIÉN NACIDO,HB,16745,15328.0,91.5,D. Unica,LLANOS
2016,52.0,NARIÑO,,RECIÉN NACIDO,HB,21219,18709.0,88.2,D. Unica,PACIFICO
2016,54.0,NORTE DE SANTANDER,,RECIÉN NACIDO,HB,23877,20706.0,86.7,D. Unica,ANDINA
2016,86.0,PUTUMAYO,,RECIÉN NACIDO,HB,5310,4009.0,75.5,D. Unica,AMAZONIA
2016,63.0,QUINDIO,,RECIÉN NACIDO,HB,5813,6051.0,104.1,D. Unica,ANDINA
2016,66.0,RISARALDA,,RECIÉN NACIDO,HB,11180,11208.0,100.3,D. Unica,ANDINA
2016,88.0,SAN ANDRES ISLA,,RECIÉN NACIDO,HB,919,831.0,90.4,D. Unica,CARIBE
2016,68.0,SANTANDER,,RECIÉN NACIDO,HB,33313,26268.0,78.9,D. Unica,ANDINA
2016,70.0,SUCRE,,RECIÉN NACIDO,HB,16298,13647.0,83.7,D. Unica,CARIBE
2016,73.0,TOLIMA,,RECIÉN NACIDO,HB,19332,15716.0,81.3,D. Unica,ANDINA
2016,76.0,VALLE DEL CAUCA,,RECIÉN NACIDO,HB,58592,49517.0,84.5,D. Unica,PACIFICO
2016,76109.0,BUENAVENTURA,,RECIÉN NACIDO,HB,6419,4487.0,69.9,D. Unica,PACIFICO
2016,97.0,VAUPES,,RECIÉN NACIDO,HB,861,486.0,56.4,D. Unica,AMAZONIA
2016,99.0,VICHADA,,RECIÉN NACIDO,HB,1718,843.0,49.1,D. Unica,LLANOS
2016,91.0,AMAZONAS,,<1 AÑO,ANTIPOLIO INACTIVADA,1802,1560.0,86.6,1ras. Dosis,AMAZONIA
2016,5.0,ANTIOQUIA,,<1 AÑO,ANTIPOLIO INACTIVADA,78411,75821.0,96.7,1ras. Dosis,ANDINA
2016,81.0,ARAUCA,,<1 AÑO,ANTIPOLIO INACTIVADA,4272,4651.0,108.9,1ras. Dosis,LLANOS
2016,8.0,ATLANTICO,,<1 AÑO,ANTIPOLIO INACTIVADA,20672,19610.0,94.9,1ras. Dosis,CARIBE
2016,8001.0,BARRANQUILLA,,<1 AÑO,ANTIPOLIO INACTIVADA,21907,21771.0,99.4,1ras. Dosis,CARIBE
2016,11.0,BOGOTA D.C.,,<1 AÑO,ANTIPOLIO INACTIVADA,105191,99815.0,94.9,1ras. Dosis,ANDINA
2016,13.0,BOLIVAR,,<1 AÑO,ANTIPOLIO INACTIVADA,22708,17583.0,77.4,1ras. Dosis,CARIBE
2016,13001.0,CARTAGENA,,<1 AÑO,ANTIPOLIO INACTIVADA,19368,18169.0,93.8,1ras. Dosis,CARIBE
2016,15.0,BOYACA,,<1 AÑO,ANTIPOLIO INACTIVADA,16432,15677.0,95.4,1ras. Dosis,ANDINA
2016,17.0,CALDAS,,<1 AÑO,ANTIPOLIO INACTIVADA,10276,9719.0,94.6,1ras. Dosis,ANDINA
2016,18.0,CAQUETA,,<1 AÑO,ANTIPOLIO INACTIVADA,8825,7153.0,81.1,1ras. Dosis,AMAZONIA
2016,85.0,CASANARE,,<1 AÑO,ANTIPOLIO INACTIVADA,7580,6836.0,90.2,1ras. Dosis,LLANOS
2016,19.0,CAUCA,,<1 AÑO,ANTIPOLIO INACTIVADA,22448,20784.0,92.6,1ras. Dosis,PACIFICO
2016,20.0,CESAR,,<1 AÑO,ANTIPOLIO INACTIVADA,23728,22284.0,93.9,1ras. Dosis,CARIBE
2016,27.0,CHOCO,,<1 AÑO,ANTIPOLIO INACTIVADA,10908,10338.0,94.8,1ras. Dosis,PACIFICO
2016,23.0,CORDOBA,,<1 AÑO,ANTIPOLIO INACTIVADA,32530,28571.0,87.8,1ras. Dosis,CARIBE
2016,25.0,CUNDINAMARCA,,<1 AÑO,ANTIPOLIO INACTIVADA,37799,31565.0,83.5,1ras. Dosis,ANDINA
2016,94.0,GUAINIA,,<1 AÑO,ANTIPOLIO INACTIVADA,781,942.0,120.6,1ras. Dosis,AMAZONIA
2016,95.0,GUAVIARE,,<1 AÑO,ANTIPOLIO INACTIVADA,1398,1233.0,88.2,1ras. Dosis,AMAZONIA
2016,41.0,HUILA,,<1 AÑO,ANTIPOLIO INACTIVADA,20719,19374.0,93.5,1ras. Dosis,ANDINA
2016,44.0,LA GUAJIRA,,<1 AÑO,ANTIPOLIO INACTIVADA,20984,19252.0,91.7,1ras. Dosis,CARIBE
2016,47.0,MAGDALENA,,<1 AÑO,ANTIPOLIO INACTIVADA,17776,16325.0,91.8,1ras. Dosis,CARIBE
2016,47001.0,SANTA MARTA,,<1 AÑO,ANTIPOLIO INACTIVADA,9061,8676.0,95.8,1ras. Dosis,CARIBE
2016,50.0,META,,<1 AÑO,ANTIPOLIO INACTIVADA,16745,15458.0,92.3,1ras. Dosis,LLANOS
2016,52.0,NARIÑO,,<1 AÑO,ANTIPOLIO INACTIVADA,21219,19403.0,91.4,1ras. Dosis,PACIFICO
2016,54.0,NORTE DE SANTANDER,,<1 AÑO,ANTIPOLIO INACTIVADA,23877,21869.0,91.6,1ras. Dosis,ANDINA
2016,86.0,PUTUMAYO,,<1 AÑO,ANTIPOLIO INACTIVADA,5310,4614.0,86.9,1ras. Dosis,AMAZONIA
2016,63.0,QUINDIO,,<1 AÑO,ANTIPOLIO INACTIVADA,5813,5777.0,99.4,1ras. Dosis,ANDINA
2016,66.0,RISARALDA,,<1 AÑO,ANTIPOLIO INACTIVADA,11180,10724.0,95.9,1ras. Dosis,ANDINA
2016,88.0,SAN ANDRES ISLA,,<1 AÑO,ANTIPOLIO INACTIVADA,919,863.0,93.9,1ras. Dosis,CARIBE
2016,68.0,SANTANDER,,<1 AÑO,ANTIPOLIO INACTIVADA,33313,30172.0,90.6,1ras. Dosis,ANDINA
2016,70.0,SUCRE,,<1 AÑO,ANTIPOLIO INACTIVADA,16298,14398.0,88.3,1ras. Dosis,CARIBE
2016,73.0,TOLIMA,,<1 AÑO,ANTIPOLIO INACTIVADA,19332,17276.0,89.4,1ras. Dosis,ANDINA
2016,76.0,VALLE DEL CAUCA,,<1 AÑO,ANTIPOLIO INACTIVADA,58592,56223.0,96.0,1ras. Dosis,PACIFICO
2016,76109.0,BUENAVENTURA,,<1 AÑO,ANTIPOLIO INACTIVADA,6419,4770.0,74.3,1ras. Dosis,PACIFICO
2016,97.0,VAUPES,,<1 AÑO,ANTIPOLIO INACTIVADA,861,747.0,86.8,1ras. Dosis,AMAZONIA
2016,99.0,VICHADA,,<1 AÑO,ANTIPOLIO INACTIVADA,1718,1903.0,110.8,1ras. Dosis,LLANOS
2016,91.0,AMAZONAS,,<1 AÑO 3as,VOP+VIP,1802,1445.0,80.2,3.Dosis,AMAZONIA
2016,5.0,ANTIOQUIA,,<1 AÑO 3as,VOP+VIP,78411,73969.0,94.3,3.Dosis,ANDINA
2016,81.0,ARAUCA,,<1 AÑO 3as,VOP+VIP,4272,4500.0,105.3,3.Dosis,LLANOS
2016,8.0,ATLANTICO,,<1 AÑO 3as,VOP+VIP,20672,20551.0,99.4,3.Dosis,CARIBE
2016,8001.0,BARRANQUILLA,,<1 AÑO 3as,VOP+VIP,21907,21238.0,96.9,3.Dosis,CARIBE
2016,11.0,BOGOTA D.C.,,<1 AÑO 3as,VOP+VIP,105191,100535.0,95.6,3.Dosis,ANDINA
2016,13.0,BOLIVAR,,<1 AÑO 3as,VOP+VIP,22708,18024.0,79.4,3.Dosis,CARIBE
2016,13001.0,CARTAGENA,,<1 AÑO 3as,VOP+VIP,19368,17234.0,89.0,3.Dosis,CARIBE
2016,15.0,BOYACA,,<1 AÑO 3as,VOP+VIP,16432,15359.0,93.5,3.Dosis,ANDINA
2016,17.0,CALDAS,,<1 AÑO 3as,VOP+VIP,10276,9794.0,95.3,3.Dosis,ANDINA
2016,18.0,CAQUETA,,<1 AÑO 3as,VOP+VIP,8825,6679.0,75.7,3.Dosis,AMAZONIA
2016,85.0,CASANARE,,<1 AÑO 3as,VOP+VIP,7580,6917.0,91.3,3.Dosis,LLANOS
2016,19.0,CAUCA,,<1 AÑO 3as,VOP+VIP,22448,20612.0,91.8,3.Dosis,PACIFICO
2016,20.0,CESAR,,<1 AÑO 3as,VOP+VIP,23728,21321.0,89.9,3.Dosis,CARIBE
2016,27.0,CHOCO,,<1 AÑO 3as,VOP+VIP,10908,8981.0,82.3,3.Dosis,PACIFICO
2016,23.0,CORDOBA,,<1 AÑO 3as,VOP+VIP,32530,29312.0,90.1,3.Dosis,CARIBE
2016,25.0,CUNDINAMARCA,,<1 AÑO 3as,VOP+VIP,37799,32219.0,85.2,3.Dosis,ANDINA
2016,94.0,GUAINIA,,<1 AÑO 3as,VOP+VIP,781,718.0,91.9,3.Dosis,AMAZONIA
2016,95.0,GUAVIARE,,<1 AÑO 3as,VOP+VIP,1398,1213.0,86.8,3.Dosis,AMAZONIA
2016,41.0,HUILA,,<1 AÑO 3as,VOP+VIP,20719,18940.0,91.4,3.Dosis,ANDINA
2016,44.0,LA GUAJIRA,,<1 AÑO 3as,VOP+VIP,20984,16827.0,80.2,3.Dosis,CARIBE
2016,47.0,MAGDALENA,,<1 AÑO 3as,VOP+VIP,17776,16259.0,91.5,3.Dosis,CARIBE
2016,47001.0,SANTA MARTA,,<1 AÑO 3as,VOP+VIP,9061,7895.0,87.1,3.Dosis,CARIBE
2016,50.0,META,,<1 AÑO 3as,VOP+VIP,16745,14953.0,89.3,3.Dosis,LLANOS
2016,52.0,NARIÑO,,<1 AÑO 3as,VOP+VIP,21219,19156.0,90.3,3.Dosis,PACIFICO
2016,54.0,NORTE DE SANTANDER,,<1 AÑO 3as,VOP+VIP,23877,22384.0,93.7,3.Dosis,ANDINA
2016,86.0,PUTUMAYO,,<1 AÑO 3as,VOP+VIP,5310,4692.0,88.4,3.Dosis,AMAZONIA
2016,63.0,QUINDIO,,<1 AÑO 3as,VOP+VIP,5813,5720.0,98.4,3.Dosis,ANDINA
2016,66.0,RISARALDA,,<1 AÑO 3as,VOP+VIP,11180,10715.0,95.8,3.Dosis,ANDINA
2016,88.0,SAN ANDRES ISLA,,<1 AÑO 3as,VOP+VIP,919,801.0,87.2,3.Dosis,CARIBE
2016,68.0,SANTANDER,,<1 AÑO 3as,VOP+VIP,33313,30209.0,90.7,3.Dosis,ANDINA
2016,70.0,SUCRE,,<1 AÑO 3as,VOP+VIP,16298,14144.0,86.8,3.Dosis,CARIBE
2016,73.0,TOLIMA,,<1 AÑO 3as,VOP+VIP,19332,17086.0,88.4,3.Dosis,ANDINA
2016,76.0,VALLE DEL CAUCA,,<1 AÑO 3as,VOP+VIP,58592,55938.0,95.5,3.Dosis,PACIFICO
2016,76109.0,BUENAVENTURA,,<1 AÑO 3as,VOP+VIP,6419,4133.0,64.4,3.Dosis,PACIFICO
2016,97.0,VAUPES,,<1 AÑO 3as,VOP+VIP,861,586.0,68.1,3.Dosis,AMAZONIA
2016,99.0,VICHADA,,<1 AÑO 3as,VOP+VIP,1718,1156.0,67.3,3.Dosis,LLANOS
2016,91.0,AMAZONAS,,MENOR DE 1 AÑO,PENTA,1802,1557.0,86.4,1ras. Dosis,AMAZONIA
2016,5.0,ANTIOQUIA,,MENOR DE 1 AÑO,PENTA,78411,75935.0,96.8,1ras. Dosis,ANDINA
2016,81.0,ARAUCA,,MENOR DE 1 AÑO,PENTA,4272,4646.0,108.8,1ras. Dosis,LLANOS
2016,8.0,ATLANTICO,,MENOR DE 1 AÑO,PENTA,20672,19555.0,94.6,1ras. Dosis,CARIBE
2016,8001.0,BARRANQUILLA,,MENOR DE 1 AÑO,PENTA,21907,21840.0,99.7,1ras. Dosis,CARIBE
2016,11.0,BOGOTA D.C.,,MENOR DE 1 AÑO,PENTA,105191,99870.0,94.9,1ras. Dosis,ANDINA
2016,13.0,BOLIVAR,,MENOR DE 1 AÑO,PENTA,22708,17741.0,78.1,1ras. Dosis,CARIBE
2016,13001.0,CARTAGENA,,MENOR DE 1 AÑO,PENTA,19368,18189.0,93.9,1ras. Dosis,CARIBE
2016,15.0,BOYACA,,MENOR DE 1 AÑO,PENTA,16432,15720.0,95.7,1ras. Dosis,ANDINA
2016,17.0,CALDAS,,MENOR DE 1 AÑO,PENTA,10276,9733.0,94.7,1ras. Dosis,ANDINA
2016,18.0,CAQUETA,,MENOR DE 1 AÑO,PENTA,8825,7155.0,81.1,1ras. Dosis,AMAZONIA
2016,85.0,CASANARE,,MENOR DE 1 AÑO,PENTA,7580,6836.0,90.2,1ras. Dosis,LLANOS
2016,19.0,CAUCA,,MENOR DE 1 AÑO,PENTA,22448,20821.0,92.8,1ras. Dosis,PACIFICO
2016,20.0,CESAR,,MENOR DE 1 AÑO,PENTA,23728,22312.0,94.0,1ras. Dosis,CARIBE
2016,27.0,CHOCO,,MENOR DE 1 AÑO,PENTA,10908,10365.0,95.0,1ras. Dosis,PACIFICO
2016,23.0,CORDOBA,,MENOR DE 1 AÑO,PENTA,32530,28598.0,87.9,1ras. Dosis,CARIBE
2016,25.0,CUNDINAMARCA,,MENOR DE 1 AÑO,PENTA,37799,31616.0,83.6,1ras. Dosis,ANDINA
2016,94.0,GUAINIA,,MENOR DE 1 AÑO,PENTA,781,940.0,120.4,1ras. Dosis,AMAZONIA
2016,95.0,GUAVIARE,,MENOR DE 1 AÑO,PENTA,1398,1233.0,88.2,1ras. Dosis,AMAZONIA
2016,41.0,HUILA,,MENOR DE 1 AÑO,PENTA,20719,19432.0,93.8,1ras. Dosis,ANDINA
2016,44.0,LA GUAJIRA,,MENOR DE 1 AÑO,PENTA,20984,19322.0,92.1,1ras. Dosis,CARIBE
2016,47.0,MAGDALENA,,MENOR DE 1 AÑO,PENTA,17776,16327.0,91.8,1ras. Dosis,CARIBE
2016,47001.0,SANTA MARTA,,MENOR DE 1 AÑO,PENTA,9061,8685.0,95.9,1ras. Dosis,CARIBE
2016,50.0,META,,MENOR DE 1 AÑO,PENTA,16745,15483.0,92.5,1ras. Dosis,LLANOS
2016,52.0,NARIÑO,,MENOR DE 1 AÑO,PENTA,21219,19397.0,91.4,1ras. Dosis,PACIFICO
2016,54.0,NORTE DE SANTANDER,,MENOR DE 1 AÑO,PENTA,23877,21846.0,91.5,1ras. Dosis,ANDINA
2016,86.0,PUTUMAYO,,MENOR DE 1 AÑO,PENTA,5310,4615.0,86.9,1ras. Dosis,AMAZONIA
2016,63.0,QUINDIO,,MENOR DE 1 AÑO,PENTA,5813,5779.0,99.4,1ras. Dosis,ANDINA
2016,66.0,RISARALDA,,MENOR DE 1 AÑO,PENTA,11180,10797.0,96.6,1ras. Dosis,ANDINA
2016,88.0,SAN ANDRES ISLA,,MENOR DE 1 AÑO,PENTA,919,864.0,94.0,1ras. Dosis,CARIBE
2016,68.0,SANTANDER,,MENOR DE 1 AÑO,PENTA,33313,30709.0,92.2,1ras. Dosis,ANDINA
2016,70.0,SUCRE,,MENOR DE 1 AÑO,PENTA,16298,14414.0,88.4,1ras. Dosis,CARIBE
2016,73.0,TOLIMA,,MENOR DE 1 AÑO,PENTA,19332,17299.0,89.5,1ras. Dosis,ANDINA
2016,76.0,VALLE DEL CAUCA,,MENOR DE 1 AÑO,PENTA,58592,55708.0,95.1,1ras. Dosis,PACIFICO
2016,76109.0,BUENAVENTURA,,MENOR DE 1 AÑO,PENTA,6419,4789.0,74.6,1ras. Dosis,PACIFICO
2016,97.0,VAUPES,,MENOR DE 1 AÑO,PENTA,861,744.0,86.4,1ras. Dosis,AMAZONIA
2016,99.0,VICHADA,,MENOR DE 1 AÑO,PENTA,1718,1900.0,110.6,1ras. Dosis,LLANOS
2016,91.0,AMAZONAS,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,1802,1424.0,79.0,1ra Dosis,AMAZONIA
2016,5.0,ANTIOQUIA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,78411,74104.0,94.5,1ra Dosis,ANDINA
2016,81.0,ARAUCA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,4272,4471.0,104.7,1ra Dosis,LLANOS
2016,8.0,ATLANTICO,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,20672,19345.0,93.6,1ra Dosis,CARIBE
2016,8001.0,BARRANQUILLA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,21907,21570.0,98.5,1ra Dosis,CARIBE
2016,11.0,BOGOTA D.C.,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,105191,98863.0,94.0,1ra Dosis,ANDINA
2016,13.0,BOLIVAR,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,22708,17068.0,75.2,1ra Dosis,CARIBE
2016,13001.0,CARTAGENA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,19368,17656.0,91.2,1ra Dosis,CARIBE
2016,15.0,BOYACA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,16432,15636.0,95.2,1ra Dosis,ANDINA
2016,17.0,CALDAS,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,10276,9583.0,93.3,1ra Dosis,ANDINA
2016,18.0,CAQUETA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,8825,6625.0,75.1,1ra Dosis,AMAZONIA
2016,85.0,CASANARE,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,7580,6758.0,89.2,1ra Dosis,LLANOS
2016,19.0,CAUCA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,22448,20184.0,89.9,1ra Dosis,PACIFICO
2016,20.0,CESAR,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,23728,21522.0,90.7,1ra Dosis,CARIBE
2016,27.0,CHOCO,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,10908,8111.0,74.4,1ra Dosis,PACIFICO
2016,23.0,CORDOBA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,32530,27920.0,85.8,1ra Dosis,CARIBE
2016,25.0,CUNDINAMARCA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,37799,31325.0,82.9,1ra Dosis,ANDINA
2016,94.0,GUAINIA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,781,748.0,95.8,1ra Dosis,AMAZONIA
2016,95.0,GUAVIARE,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,1398,1182.0,84.5,1ra Dosis,AMAZONIA
2016,41.0,HUILA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,20719,19199.0,92.7,1ra Dosis,ANDINA
2016,44.0,LA GUAJIRA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,20984,16601.0,79.1,1ra Dosis,CARIBE
2016,47.0,MAGDALENA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,17776,15876.0,89.3,1ra Dosis,CARIBE
2016,47001.0,SANTA MARTA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,9061,8201.0,90.5,1ra Dosis,CARIBE
2016,50.0,META,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,16745,14833.0,88.6,1ra Dosis,LLANOS
2016,52.0,NARIÑO,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,21219,18914.0,89.1,1ra Dosis,PACIFICO
2016,54.0,NORTE DE SANTANDER,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,23877,21193.0,88.8,1ra Dosis,ANDINA
2016,86.0,PUTUMAYO,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,5310,4459.0,84.0,1ra Dosis,AMAZONIA
2016,63.0,QUINDIO,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,5813,5767.0,99.2,1ra Dosis,ANDINA
2016,66.0,RISARALDA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,11180,10649.0,95.3,1ra Dosis,ANDINA
2016,88.0,SAN ANDRES ISLA,,2 A 3 MESES Y 21 DÍAS,ROTAVIRUS,919,852.0,92.7,1ra Dosis,CARIBE
