ANO,CODIGO DEPARTAMENTO,DEPARTAMENTO,MUNICIPIO,GRUPO POBLACIONAL,BIOLOGICO,META,DOSIS APLICADAS,COBERTURA,TIPO DOSIS,REGION
2007,5088.0,ANTIOQUIA,Bello,MENOR DE 1 AÑO,VOP,,4809.0,69.86779020775825,Unica,
2007,5091.0,ANTIOQUIA,Betania,MENOR DE 1 AÑO,VOP,,185.0,87.67772511848341,Unica,
2007,5093.0,ANTIOQUIA,Betulia,MENOR DE 1 AÑO,VOP,,301.0,80.26666666666667,Unica,
2007,5101.0,ANTIOQUIA,Ciudad Bolívar,MENOR DE 1 AÑO,VOP,,446.0,76.36986301369863,Unica,
2007,5107.0,ANTIOQUIA,Briceño,MENOR DE 1 AÑO,VOP,,248.0,130.5263157894737,Unica,
2007,5113.0,ANTIOQUIA,Buriticá,MENOR DE 1 AÑO,VOP,,143.0,92.85714285714286,Unica,
2007,5120.0,ANTIOQUIA,Cáceres,MENOR DE 1 AÑO,VOP,,585.0,63.58695652173913,Unica,
2007,5125.0,ANTIOQUIA,Caicedo,MENOR DE 1 AÑO,VOP,,149.0,73.0392156862745,Unica,
2007,5129.0,ANTIOQUIA,Caldas,MENOR DE 1 AÑO,VOP,,1029.0,91.54804270462633,Unica,
2007,5134.0,ANTIOQUIA,Campamento,MENOR DE 1 AÑO,VOP,,199.0,100.50505050505048,Unica,
2007,5138.0,ANTIOQUIA,Cañasgordas,MENOR DE 1 AÑO,VOP,,253.0,67.828418230563,Unica,
2007,5142.0,ANTIOQUIA,Caracolí,MENOR DE 1 AÑO,VOP,,82.0,85.41666666666666,Unica,
2007,5145.0,ANTIOQUIA,Caramanta,MENOR DE 1 AÑO,VOP,,69.0,66.99029126213593,Unica,
2007,5147.0,ANTIOQUIA,Carepa,MENOR DE 1 AÑO,VOP,,1180.0,98.82747068676716,Unica,
2007,5148.0,ANTIOQUIA,El Carmen de Viboral,MENOR DE 1 AÑO,VOP,,601.0,66.04395604395604,Unica,
2007,5150.0,ANTIOQUIA,Carolina,MENOR DE 1 AÑO,VOP,,45.0,63.38028169014085,Unica,
2007,5154.0,ANTIOQUIA,Caucasia,MENOR DE 1 AÑO,VOP,,1777.0,81.81399631675875,Unica,
2007,5172.0,ANTIOQUIA,Chigorodó,MENOR DE 1 AÑO,VOP,,1444.0,88.5346413243409,Unica,
2007,5190.0,ANTIOQUIA,Cisneros,MENOR DE 1 AÑO,VOP,,144.0,83.72093023255815,Unica,
2007,5197.0,ANTIOQUIA,Cocorná,MENOR DE 1 AÑO,VOP,,207.0,75.27272727272727,Unica,
2007,5206.0,ANTIOQUIA,Concepción,MENOR DE 1 AÑO,VOP,,61.0,89.70588235294117,Unica,
2007,5209.0,ANTIOQUIA,Concordia,MENOR DE 1 AÑO,VOP,,334.0,69.43866943866944,Unica,
2007,5212.0,ANTIOQUIA,Copacabana,MENOR DE 1 AÑO,VOP,,584.0,65.91422121896161,Unica,
2007,5234.0,ANTIOQUIA,Dabeiba,MENOR DE 1 AÑO,VOP,,321.0,49.76744186046512,Unica,
2007,5237.0,ANTIOQUIA,Don Matías,MENOR DE 1 AÑO,VOP,,352.0,91.19170984455958,Unica,
2007,5240.0,ANTIOQUIA,Ebéjico,MENOR DE 1 AÑO,VOP,,179.0,73.66255144032921,Unica,
2007,5250.0,ANTIOQUIA,El Bagre,MENOR DE 1 AÑO,VOP,,2267.0,192.2815945716709,Unica,
2007,5264.0,ANTIOQUIA,Entrerríos,MENOR DE 1 AÑO,VOP,,168.0,94.3820224719101,Unica,
2007,5266.0,ANTIOQUIA,Envigado,MENOR DE 1 AÑO,VOP,,1693.0,62.44928070822575,Unica,
2007,5282.0,ANTIOQUIA,Fredonia,MENOR DE 1 AÑO,VOP,,421.0,103.9506172839506,Unica,
2007,5284.0,ANTIOQUIA,Frontino,MENOR DE 1 AÑO,VOP,,334.0,74.05764966740577,Unica,
2007,5306.0,ANTIOQUIA,Giraldo,MENOR DE 1 AÑO,VOP,,68.0,85.0,Unica,
2007,5308.0,ANTIOQUIA,Girardota,MENOR DE 1 AÑO,VOP,,499.0,59.263657957244654,Unica,
2007,5310.0,ANTIOQUIA,Gómez Plata,MENOR DE 1 AÑO,VOP,,94.0,43.11926605504588,Unica,
2007,5313.0,ANTIOQUIA,Granada,MENOR DE 1 AÑO,VOP,,150.0,81.52173913043478,Unica,
2007,5315.0,ANTIOQUIA,Guadalupe,MENOR DE 1 AÑO,VOP,,105.0,92.92035398230088,Unica,
2007,5318.0,ANTIOQUIA,Guarne,MENOR DE 1 AÑO,VOP,,431.0,50.70588235294118,Unica,
2007,5321.0,ANTIOQUIA,Guatapé,MENOR DE 1 AÑO,VOP,,64.0,64.0,Unica,
2007,5347.0,ANTIOQUIA,Heliconia,MENOR DE 1 AÑO,VOP,,104.0,78.19548872180451,Unica,
2007,5353.0,ANTIOQUIA,Hispania,MENOR DE 1 AÑO,VOP,,83.0,96.51162790697676,Unica,
2007,5360.0,ANTIOQUIA,Itaguí,MENOR DE 1 AÑO,VOP,,3046.0,73.64603481624758,Unica,
2007,5361.0,ANTIOQUIA,Ituango,MENOR DE 1 AÑO,VOP,,434.0,62.26685796269727,Unica,
2007,5364.0,ANTIOQUIA,Jardín,MENOR DE 1 AÑO,VOP,,220.0,71.19741100323624,Unica,
2007,5368.0,ANTIOQUIA,Jericó,MENOR DE 1 AÑO,VOP,,170.0,73.59307359307358,Unica,
2007,5376.0,ANTIOQUIA,La Ceja,MENOR DE 1 AÑO,VOP,,876.0,100.45871559633028,Unica,
2007,5380.0,ANTIOQUIA,La Estrella,MENOR DE 1 AÑO,VOP,,253.0,25.65922920892495,Unica,
2007,5390.0,ANTIOQUIA,La Pintada,MENOR DE 1 AÑO,VOP,,139.0,104.51127819548871,Unica,
2007,5400.0,ANTIOQUIA,La Unión,MENOR DE 1 AÑO,VOP,,275.0,71.61458333333334,Unica,
2007,5411.0,ANTIOQUIA,Liborina,MENOR DE 1 AÑO,VOP,,160.0,103.2258064516129,Unica,
2007,5425.0,ANTIOQUIA,Maceo,MENOR DE 1 AÑO,VOP,,159.0,112.7659574468085,Unica,
2007,5440.0,ANTIOQUIA,Marinilla,MENOR DE 1 AÑO,VOP,,704.0,71.39959432048681,Unica,
2007,5467.0,ANTIOQUIA,Montebello,MENOR DE 1 AÑO,VOP,,95.0,69.85294117647058,Unica,
2007,5475.0,ANTIOQUIA,Murindó,MENOR DE 1 AÑO,VOP,,61.0,74.39024390243902,Unica,
2007,5480.0,ANTIOQUIA,Mutatá,MENOR DE 1 AÑO,VOP,,449.0,109.7799511002445,Unica,
2007,5483.0,ANTIOQUIA,Nariño,MENOR DE 1 AÑO,VOP,,202.0,56.582633053221286,Unica,
2007,5490.0,ANTIOQUIA,Necoclí,MENOR DE 1 AÑO,VOP,,1435.0,107.65191297824455,Unica,
2007,5495.0,ANTIOQUIA,Nechí,MENOR DE 1 AÑO,VOP,,294.0,57.30994152046783,Unica,
2007,5501.0,ANTIOQUIA,Olaya,MENOR DE 1 AÑO,VOP,,34.0,52.30769230769232,Unica,
2007,5541.0,ANTIOQUIA,Peñol,MENOR DE 1 AÑO,VOP,,226.0,67.46268656716417,Unica,
2007,5543.0,ANTIOQUIA,Peque,MENOR DE 1 AÑO,VOP,,160.0,72.72727272727273,Unica,
2007,5576.0,ANTIOQUIA,Pueblorrico,MENOR DE 1 AÑO,VOP,,112.0,65.11627906976744,Unica,
2007,5579.0,ANTIOQUIA,Puerto Berrío,MENOR DE 1 AÑO,VOP,,951.0,124.96714848883047,Unica,
2007,5585.0,ANTIOQUIA,Puerto Nare,MENOR DE 1 AÑO,VOP,,293.0,78.55227882037534,Unica,
2007,5591.0,ANTIOQUIA,Puerto Triunfo,MENOR DE 1 AÑO,VOP,,303.0,81.01604278074866,Unica,
2007,5604.0,ANTIOQUIA,Remedios,MENOR DE 1 AÑO,VOP,,441.0,85.13513513513513,Unica,
2007,5607.0,ANTIOQUIA,Retiro,MENOR DE 1 AÑO,VOP,,135.0,40.0593471810089,Unica,
2007,5615.0,ANTIOQUIA,Rionegro,MENOR DE 1 AÑO,VOP,,1721.0,90.96194503171247,Unica,
2007,5628.0,ANTIOQUIA,Sabanalarga,MENOR DE 1 AÑO,VOP,,165.0,83.33333333333334,Unica,
2007,5631.0,ANTIOQUIA,Sabaneta,MENOR DE 1 AÑO,VOP,,321.0,66.32231404958677,Unica,
2007,5642.0,ANTIOQUIA,Salgar,MENOR DE 1 AÑO,VOP,,299.0,71.70263788968825,Unica,
2007,5647.0,ANTIOQUIA,San Andrés,MENOR DE 1 AÑO,VOP,,122.0,82.99319727891157,Unica,
2007,5649.0,ANTIOQUIA,San Carlos,MENOR DE 1 AÑO,VOP,,162.0,48.64864864864865,Unica,
2007,5652.0,ANTIOQUIA,San Francisco,MENOR DE 1 AÑO,VOP,,93.0,71.53846153846153,Unica,
2007,5656.0,ANTIOQUIA,San Jerónimo,MENOR DE 1 AÑO,VOP,,175.0,72.61410788381743,Unica,
2007,5658.0,ANTIOQUIA,San José de la Montaña,MENOR DE 1 AÑO,VOP,,56.0,68.29268292682927,Unica,
2007,5659.0,ANTIOQUIA,San Juan de Urabá,MENOR DE 1 AÑO,VOP,,648.0,95.01466275659824,Unica,
2007,5660.0,ANTIOQUIA,San Luis,MENOR DE 1 AÑO,VOP,,198.0,80.48780487804879,Unica,
2007,5664.0,ANTIOQUIA,San Pedro,MENOR DE 1 AÑO,VOP,,361.0,74.58677685950413,Unica,
2007,5665.0,ANTIOQUIA,San Pedro de Urabá,MENOR DE 1 AÑO,VOP,,849.0,104.68557336621456,Unica,
2007,5667.0,ANTIOQUIA,San Rafael,MENOR DE 1 AÑO,VOP,,220.0,94.82758620689656,Unica,
2007,5670.0,ANTIOQUIA,San Roque,MENOR DE 1 AÑO,VOP,,314.0,80.719794344473,Unica,
2007,5674.0,ANTIOQUIA,San Vicente,MENOR DE 1 AÑO,VOP,,345.0,107.4766355140187,Unica,
2007,5679.0,ANTIOQUIA,Santa Bárbara,MENOR DE 1 AÑO,VOP,,467.0,104.7085201793722,Unica,
2007,5686.0,ANTIOQUIA,Santa Rosa de Osos,MENOR DE 1 AÑO,VOP,,646.0,105.38336052202284,Unica,
2007,5690.0,ANTIOQUIA,Santo Domingo,MENOR DE 1 AÑO,VOP,,163.0,69.95708154506438,Unica,
2007,5697.0,ANTIOQUIA,El Santuario,MENOR DE 1 AÑO,VOP,,522.0,112.987012987013,Unica,
2007,5736.0,ANTIOQUIA,Segovia,MENOR DE 1 AÑO,VOP,,870.0,103.44827586206895,Unica,
2007,5756.0,ANTIOQUIA,Sonsón,MENOR DE 1 AÑO,VOP,,612.0,91.8918918918919,Unica,
2007,5761.0,ANTIOQUIA,Sopetrán,MENOR DE 1 AÑO,VOP,,196.0,75.96899224806202,Unica,
2007,5789.0,ANTIOQUIA,Támesis,MENOR DE 1 AÑO,VOP,,238.0,91.53846153846152,Unica,
2007,5790.0,ANTIOQUIA,Tarazá,MENOR DE 1 AÑO,VOP,,763.0,72.66666666666667,Unica,
2007,5792.0,ANTIOQUIA,Tarso,MENOR DE 1 AÑO,VOP,,93.0,58.86075949367089,Unica,
2007,5809.0,ANTIOQUIA,Titiribí,MENOR DE 1 AÑO,VOP,,159.0,72.93577981651376,Unica,
2007,5819.0,ANTIOQUIA,Toledo,MENOR DE 1 AÑO,VOP,,127.0,83.00653594771242,Unica,
2007,5837.0,ANTIOQUIA,Turbo,MENOR DE 1 AÑO,VOP,,3535.0,104.55486542443064,Unica,
2007,5842.0,ANTIOQUIA,Uramita,MENOR DE 1 AÑO,VOP,,137.0,74.05405405405405,Unica,
2007,5847.0,ANTIOQUIA,Urrao,MENOR DE 1 AÑO,VOP,,525.0,58.52842809364549,Unica,
2007,5854.0,ANTIOQUIA,Valdivia,MENOR DE 1 AÑO,VOP,,443.0,93.0672268907563,Unica,
2007,5856.0,ANTIOQUIA,Valparaíso,MENOR DE 1 AÑO,VOP,,86.0,68.8,Unica,
2007,5858.0,ANTIOQUIA,Vegachí,MENOR DE 1 AÑO,VOP,,231.0,88.84615384615384,Unica,
2007,5861.0,ANTIOQUIA,Venecia,MENOR DE 1 AÑO,VOP,,269.0,121.71945701357464,Unica,
2007,5873.0,ANTIOQUIA,Vigía del Fuerte,MENOR DE 1 AÑO,VOP,,44.0,37.60683760683761,Unica,
2007,5885.0,ANTIOQUIA,Yalí,MENOR DE 1 AÑO,VOP,,103.0,51.5,Unica,
2007,5887.0,ANTIOQUIA,Yarumal,MENOR DE 1 AÑO,VOP,,888.0,97.15536105032822,Unica,
2007,5890.0,ANTIOQUIA,Yolombó,MENOR DE 1 AÑO,VOP,,356.0,86.61800486618006,Unica,
2007,5893.0,ANTIOQUIA,Yondó,MENOR DE 1 AÑO,VOP,,291.0,85.33724340175954,Unica,
2007,5895.0,ANTIOQUIA,Zaragoza,MENOR DE 1 AÑO,VOP,,664.0,95.12893982808023,Unica,
2007,8001.0,ATLANTICO,Barranquilla,MENOR DE 1 AÑO,VOP,,26623.0,126.83054642465818,Unica,
2007,8078.0,ATLANTICO,Baranoa,MENOR DE 1 AÑO,VOP,,1086.0,103.42857142857144,Unica,
2007,8137.0,ATLANTICO,Campo de la Cruz,MENOR DE 1 AÑO,VOP,,362.0,92.3469387755102,Unica,
2007,8141.0,ATLANTICO,Candelaria,MENOR DE 1 AÑO,VOP,,363.0,142.35294117647058,Unica,
2007,8296.0,ATLANTICO,Galapa,MENOR DE 1 AÑO,VOP,,563.0,74.47089947089947,Unica,
2007,8372.0,ATLANTICO,Juan de Acosta,MENOR DE 1 AÑO,VOP,,306.0,102.0,Unica,
2007,8421.0,ATLANTICO,Luruaco,MENOR DE 1 AÑO,VOP,,521.0,94.89981785063752,Unica,
2007,8433.0,ATLANTICO,Malambo,MENOR DE 1 AÑO,VOP,,2176.0,93.35049335049337,Unica,
2007,8436.0,ATLANTICO,Manatí,MENOR DE 1 AÑO,VOP,,259.0,91.51943462897526,Unica,
2007,8520.0,ATLANTICO,Palmar de Varela,MENOR DE 1 AÑO,VOP,,496.0,108.53391684901533,Unica,
2007,8549.0,ATLANTICO,Piojó,MENOR DE 1 AÑO,VOP,,65.0,57.01754385964912,Unica,
2007,8558.0,ATLANTICO,Polonuevo,MENOR DE 1 AÑO,VOP,,290.0,102.47349823321554,Unica,
2007,8560.0,ATLANTICO,Ponedera,MENOR DE 1 AÑO,VOP,,385.0,85.17699115044249,Unica,
2007,8573.0,ATLANTICO,Puerto Colombia,MENOR DE 1 AÑO,VOP,,753.0,154.93827160493828,Unica,
2007,8606.0,ATLANTICO,Repelón,MENOR DE 1 AÑO,VOP,,555.0,101.27737226277372,Unica,
2007,8634.0,ATLANTICO,Sabanagrande,MENOR DE 1 AÑO,VOP,,504.0,95.81749049429658,Unica,
2007,8638.0,ATLANTICO,Sabanalarga,MENOR DE 1 AÑO,VOP,,1558.0,78.84615384615384,Unica,
2007,8675.0,ATLANTICO,Santa Lucía,MENOR DE 1 AÑO,VOP,,188.0,70.67669172932331,Unica,
2007,8685.0,ATLANTICO,Santo Tomás,MENOR DE 1 AÑO,VOP,,325.0,75.5813953488372,Unica,
2007,8758.0,ATLANTICO,Soledad,MENOR DE 1 AÑO,VOP,,7221.0,70.82883766552231,Unica,
2007,8770.0,ATLANTICO,Suan,MENOR DE 1 AÑO,VOP,,156.0,89.65517241379311,Unica,
2007,8832.0,ATLANTICO,Tubará,MENOR DE 1 AÑO,VOP,,124.0,57.674418604651166,Unica,
2007,8849.0,ATLANTICO,Usiacurí,MENOR DE 1 AÑO,VOP,,111.0,58.730158730158735,Unica,
2007,11001.0,BOGOTA D.C.,Bogotá D.C.,MENOR DE 1 AÑO,VOP,,111145.0,94.15477148545048,Unica,
2007,13001.0,BOLÍVAR,Cartagena,MENOR DE 1 AÑO,VOP,,21772.0,124.69644902634592,Unica,
2007,13006.0,BOLÍVAR,Achí,MENOR DE 1 AÑO,VOP,,592.0,129.54048140043764,Unica,
2007,13030.0,BOLÍVAR,Altos del Rosario,MENOR DE 1 AÑO,VOP,,242.0,82.5938566552901,Unica,
2007,13042.0,BOLÍVAR,Arenal,MENOR DE 1 AÑO,VOP,,165.0,38.19444444444444,Unica,
2007,13052.0,BOLÍVAR,Arjona,MENOR DE 1 AÑO,VOP,,1216.0,86.73323823109843,Unica,
2007,13062.0,BOLÍVAR,Arroyohondo,MENOR DE 1 AÑO,VOP,,91.0,42.9245283018868,Unica,
2007,13074.0,BOLÍVAR,Barranco de Loba,MENOR DE 1 AÑO,VOP,,514.0,115.50561797752808,Unica,
2007,13140.0,BOLÍVAR,Calamar,MENOR DE 1 AÑO,VOP,,365.0,73.44064386317908,Unica,
2007,13160.0,BOLÍVAR,Cantagallo,MENOR DE 1 AÑO,VOP,,188.0,100.53475935828877,Unica,
2007,13188.0,BOLÍVAR,Cicuco,MENOR DE 1 AÑO,VOP,,227.0,90.07936507936508,Unica,
2007,13212.0,BOLÍVAR,Córdoba,MENOR DE 1 AÑO,VOP,,467.0,138.57566765578636,Unica,
2007,13222.0,BOLÍVAR,Clemencia,MENOR DE 1 AÑO,VOP,,331.0,112.20338983050848,Unica,
2007,13244.0,BOLÍVAR,El Carmen de Bolívar,MENOR DE 1 AÑO,VOP,,1292.0,72.74774774774775,Unica,
2007,13248.0,BOLÍVAR,El Guamo,MENOR DE 1 AÑO,VOP,,153.0,98.07692307692308,Unica,
2007,13268.0,BOLÍVAR,El Peñón,MENOR DE 1 AÑO,VOP,,324.0,147.94520547945206,Unica,
2007,13300.0,BOLÍVAR,Hatillo de Loba,MENOR DE 1 AÑO,VOP,,337.0,105.3125,Unica,
2007,13430.0,BOLÍVAR,Magangué,MENOR DE 1 AÑO,VOP,,3007.0,108.94927536231884,Unica,
2007,13433.0,BOLÍVAR,Mahates,MENOR DE 1 AÑO,VOP,,435.0,82.5426944971537,Unica,
2007,13440.0,BOLÍVAR,Margarita,MENOR DE 1 AÑO,VOP,,222.0,96.94323144104804,Unica,
2007,13442.0,BOLÍVAR,María La Baja,MENOR DE 1 AÑO,VOP,,1252.0,105.65400843881856,Unica,
2007,13458.0,BOLÍVAR,Montecristo,MENOR DE 1 AÑO,VOP,,1024.0,229.59641255605385,Unica,
2007,13468.0,BOLÍVAR,Mompós,MENOR DE 1 AÑO,VOP,,74.0,7.543323139653414,Unica,
2007,13473.0,BOLÍVAR,Morales,MENOR DE 1 AÑO,VOP,,404.0,85.77494692144374,Unica,
2007,13549.0,BOLÍVAR,Pinillos,MENOR DE 1 AÑO,VOP,,659.0,99.84848484848486,Unica,
2007,13580.0,BOLÍVAR,Regidor,MENOR DE 1 AÑO,VOP,,209.0,81.0077519379845,Unica,
2007,13600.0,BOLÍVAR,Río Viejo,MENOR DE 1 AÑO,VOP,,349.0,60.59027777777778,Unica,
2007,13620.0,BOLÍVAR,San Cristóbal,MENOR DE 1 AÑO,VOP,,140.0,110.23622047244096,Unica,
2007,13647.0,BOLÍVAR,San Estanislao,MENOR DE 1 AÑO,VOP,,380.0,101.87667560321717,Unica,
2007,13650.0,BOLÍVAR,San Fernando,MENOR DE 1 AÑO,VOP,,249.0,75.45454545454545,Unica,
2007,13654.0,BOLÍVAR,San Jacinto,MENOR DE 1 AÑO,VOP,,384.0,89.30232558139535,Unica,
2007,13655.0,BOLÍVAR,San Jacinto del Cauca,MENOR DE 1 AÑO,VOP,,206.0,68.89632107023411,Unica,
2007,13657.0,BOLÍVAR,San Juan Nepomuceno,MENOR DE 1 AÑO,VOP,,884.0,133.13253012048193,Unica,
2007,13667.0,BOLÍVAR,San Martín de Loba,MENOR DE 1 AÑO,VOP,,586.0,145.409429280397,Unica,
2007,13670.0,BOLÍVAR,San Pablo,MENOR DE 1 AÑO,VOP,,745.0,106.12535612535612,Unica,
2007,13673.0,BOLÍVAR,Santa Catalina,MENOR DE 1 AÑO,VOP,,266.0,86.64495114006515,Unica,
2007,13683.0,BOLÍVAR,Santa Rosa,MENOR DE 1 AÑO,VOP,,261.0,54.71698113207547,Unica,
2007,13688.0,BOLÍVAR,Santa Rosa del Sur,MENOR DE 1 AÑO,VOP,,857.0,88.71635610766046,Unica,
2007,13744.0,BOLÍVAR,Simití,MENOR DE 1 AÑO,VOP,,711.0,133.14606741573033,Unica,
2007,13760.0,BOLÍVAR,Soplaviento,MENOR DE 1 AÑO,VOP,,164.0,105.12820512820514,Unica,
2007,13780.0,BOLÍVAR,Talaigua Nuevo,MENOR DE 1 AÑO,VOP,,349.0,125.08960573476702,Unica,
2007,13810.0,BOLÍVAR,Tiquisio,MENOR DE 1 AÑO,VOP,,221.0,38.43478260869565,Unica,
2007,13836.0,BOLÍVAR,Turbaco,MENOR DE 1 AÑO,VOP,,1101.0,89.29440389294405,Unica,
2007,13838.0,BOLÍVAR,Turbaná,MENOR DE 1 AÑO,VOP,,309.0,88.03418803418803,Unica,
2007,13873.0,BOLÍVAR,Villanueva,MENOR DE 1 AÑO,VOP,,382.0,92.71844660194176,Unica,
2007,13894.0,BOLÍVAR,Zambrano,MENOR DE 1 AÑO,VOP,,299.0,115.89147286821706,Unica,
2007,15001.0,BOYACA,Tunja,MENOR DE 1 AÑO,VOP,,3045.0,101.60160160160162,Unica,
2007,15022.0,BOYACA,Almeida,MENOR DE 1 AÑO,VOP,,19.0,54.285714285714285,Unica,
2007,15047.0,BOYACA,Aquitania,MENOR DE 1 AÑO,VOP,,436.0,117.20430107526884,Unica,
2007,15051.0,BOYACA,Arcabuco,MENOR DE 1 AÑO,VOP,,104.0,90.43478260869566,Unica,
2007,15087.0,BOYACA,Belén,MENOR DE 1 AÑO,VOP,,126.0,85.13513513513513,Unica,
2007,15090.0,BOYACA,Berbeo,MENOR DE 1 AÑO,VOP,,40.0,93.02325581395348,Unica,
2007,15092.0,BOYACA,Beteitiva,MENOR DE 1 AÑO,VOP,,29.0,59.18367346938776,Unica,
2007,15097.0,BOYACA,Boavita,MENOR DE 1 AÑO,VOP,,89.0,71.7741935483871,Unica,
2007,15104.0,BOYACA,Boyacá,MENOR DE 1 AÑO,VOP,,72.0,66.05504587155964,Unica,
2007,15106.0,BOYACA,Briceño,MENOR DE 1 AÑO,VOP,,55.0,105.76923076923076,Unica,
2007,15109.0,BOYACA,Buenavista,MENOR DE 1 AÑO,VOP,,84.0,73.04347826086956,Unica,
2007,15114.0,BOYACA,Busbanza,MENOR DE 1 AÑO,VOP,,7.0,41.17647058823529,Unica,
2007,15131.0,BOYACA,Caldas,MENOR DE 1 AÑO,VOP,,58.0,86.56716417910447,Unica,
2007,15135.0,BOYACA,Campohermoso,MENOR DE 1 AÑO,VOP,,78.0,86.66666666666667,Unica,
2007,15162.0,BOYACA,Cerinza,MENOR DE 1 AÑO,VOP,,68.0,103.03030303030305,Unica,
2007,15172.0,BOYACA,Chinavita,MENOR DE 1 AÑO,VOP,,51.0,80.95238095238095,Unica,
2007,15176.0,BOYACA,Chiquinquirá,MENOR DE 1 AÑO,VOP,,1313.0,117.75784753363229,Unica,
2007,15180.0,BOYACA,Chiscas,MENOR DE 1 AÑO,VOP,,67.0,67.67676767676768,Unica,
2007,15183.0,BOYACA,Chita,MENOR DE 1 AÑO,VOP,,193.0,75.390625,Unica,
2007,15185.0,BOYACA,Chitaraque,MENOR DE 1 AÑO,VOP,,95.0,74.21875,Unica,
2007,15187.0,BOYACA,Chivatá,MENOR DE 1 AÑO,VOP,,55.0,49.549549549549546,Unica,
2007,15189.0,BOYACA,Ciénega,MENOR DE 1 AÑO,VOP,,76.0,80.85106382978722,Unica,
2007,15204.0,BOYACA,Combita,MENOR DE 1 AÑO,VOP,,138.0,66.34615384615384,Unica,
2007,15212.0,BOYACA,Coper,MENOR DE 1 AÑO,VOP,,42.0,53.16455696202531,Unica,
2007,15215.0,BOYACA,Corrales,MENOR DE 1 AÑO,VOP,,40.0,93.02325581395348,Unica,
2007,15218.0,BOYACA,Covarachía,MENOR DE 1 AÑO,VOP,,42.0,68.85245901639344,Unica,
2007,15223.0,BOYACA,Cubará,MENOR DE 1 AÑO,VOP,,121.0,70.34883720930233,Unica,
2007,15224.0,BOYACA,Cucaita,MENOR DE 1 AÑO,VOP,,87.0,86.13861386138613,Unica,
2007,15226.0,BOYACA,Cuítiva,MENOR DE 1 AÑO,VOP,,32.0,91.42857142857144,Unica,
2007,15232.0,BOYACA,Chiquiza,MENOR DE 1 AÑO,VOP,,94.0,72.86821705426357,Unica,
2007,15236.0,BOYACA,Chivor,MENOR DE 1 AÑO,VOP,,20.0,41.66666666666667,Unica,
2007,15238.0,BOYACA,Duitama,MENOR DE 1 AÑO,VOP,,1973.0,100.61193268740438,Unica,
2007,15244.0,BOYACA,El Cocuy,MENOR DE 1 AÑO,VOP,,98.0,87.5,Unica,
2007,15248.0,BOYACA,El Espino,MENOR DE 1 AÑO,VOP,,59.0,85.5072463768116,Unica,
2007,15272.0,BOYACA,Firavitoba,MENOR DE 1 AÑO,VOP,,75.0,75.75757575757575,Unica,
2007,15276.0,BOYACA,Floresta,MENOR DE 1 AÑO,VOP,,44.0,58.66666666666666,Unica,
2007,15293.0,BOYACA,Gachantivá,MENOR DE 1 AÑO,VOP,,51.0,78.46153846153847,Unica,
2007,15296.0,BOYACA,Gámeza,MENOR DE 1 AÑO,VOP,,108.0,95.57522123893806,Unica,
2007,15299.0,BOYACA,Garagoa,MENOR DE 1 AÑO,VOP,,305.0,97.75641025641023,Unica,
